全国地方公共団体コード,ID,地方公共団体名,種別,町字ID,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等（方書）,緯度,経度,口径,備考
372081,1000142082,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.21168124,133.6879869,100,地下式消火栓
372081,1000142083,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.21080302,133.6885597,100,地下式消火栓
372081,1000142084,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.21008115,133.6889477,100,地下式消火栓
372081,1000142085,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20752019,133.6764275,75,地下式消火栓
372081,1000142086,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.201932,133.6780429,75,地下式消火栓
372081,1000142087,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20509675,133.6828852,150,地下式消火栓
372081,1000142088,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20176573,133.6823523,75,地下式消火栓
372081,1000142089,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20357172,133.6845108,150,地下式消火栓
372081,1000142090,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20659819,133.6825004,75,地下式消火栓
372081,1000142091,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.2062283,133.6858748,75,地下式消火栓
372081,1000142092,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20753479,133.6884558,75,地下式消火栓
372081,1000142093,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20250997,133.6957393,100,地下式消火栓
372081,1000142094,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20576422,133.7047403,100,地下式消火栓
372081,1000142095,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.2067412,133.7040051,75,地下式消火栓
372081,1000142096,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19904837,133.6770489,75,地下式消火栓
372081,1000142097,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20093878,133.6777813,75,地下式消火栓
372081,1000142098,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.1988832,133.6783652,75,地下式消火栓
372081,1000142099,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.196266,133.6778661,75,地下式消火栓
372081,1000142100,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19655648,133.6794846,100,地下式消火栓
372081,1000142101,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19568612,133.6802446,75,地下式消火栓
372081,1000142102,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20125362,133.6857428,100,地下式消火栓
372081,1000142103,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19712094,133.6844771,75,地下式消火栓
372081,1000142104,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19930079,133.6907015,75,地下式消火栓
372081,1000142105,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19962079,133.691713,100,地下式消火栓
372081,1000142106,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19831483,133.6871736,75,地下式消火栓
372081,1000142107,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19768275,133.6890202,200,地下式消火栓
372081,1000142108,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19583712,133.6890391,75,地下式消火栓
372081,1000142109,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19664375,133.6946839,75,地下式消火栓
372081,1000142110,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20090029,133.6972322,100,地下式消火栓
372081,1000142111,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19530607,133.7012259,75,地下式消火栓
372081,1000142112,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19711388,133.7001311,75,地下式消火栓
372081,1000142113,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19329743,133.6786555,75,地下式消火栓
372081,1000142114,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19364663,133.6849623,75,地下式消火栓
372081,1000142115,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19092925,133.6851194,100,地下式消火栓
372081,1000142116,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19279267,133.687113,100,地下式消火栓
372081,1000142117,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19169598,133.689262,100,地下式消火栓
372081,1000142118,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19433237,133.7004688,75,地下式消火栓
372081,1000142119,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19429821,133.6963125,75,地下式消火栓
372081,1000142120,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19379068,133.6813344,75,地下式消火栓
372081,1000142121,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19311655,133.7030015,75,地下式消火栓
372081,1000142122,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20707845,133.6754563,75,地下式消火栓
372081,1000142123,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19202967,133.6897842,100,地下式消火栓
372081,1000142124,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19863068,133.6880928,150,地下式消火栓
372081,1000142125,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19791195,133.6905559,100,地下式消火栓
372081,1000142126,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20856903,133.6753523,75,地下式消火栓
372081,1000142127,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19977965,133.6840129,100,地下式消火栓
372081,1000142128,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20389279,133.6946548,100,地下式消火栓
372081,1000142129,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.21001195,133.6802799,75,地下式消火栓
372081,1000142130,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20065512,133.6992064,100,地下式消火栓
372081,1000142131,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.2080244,133.6813283,75,地下式消火栓
372081,1000142132,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.18961315,133.6842585,75,地下式消火栓
372081,1000142133,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.19952436,133.6984568,75,地下式消火栓
372081,1000142134,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.20673638,133.6804911,75,地下式消火栓
372081,1000142135,香川県三豊市,消火栓,0034,香川県,三豊市,三野町吉津,,,34.18849662,133.6850001,75,地下式消火栓
372081,1000142136,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙1803-1,,34.20204349,133.6859968,,防火水槽（蓋無）
372081,1000142137,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙1805-1,,34.20210866,133.6857089,,防火水槽（蓋有）
372081,1000142138,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,甲1129-1,,34.197499,133.6868147,,防火水槽（蓋有）;台帳の記載は井戸（伊予神社内）
372081,1000142139,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙747,,34.20232436,133.6780416,,防火水槽（蓋無）
372081,1000142140,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙318-2地先,,34.19617201,133.6798937,,防火水槽（蓋有）
372081,1000142141,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙1404-1,,34.20469465,133.6815284,,防火水槽（蓋無）
372081,1000142142,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙870-1,,34.2023269,133.6772063,,防火水槽（蓋有）
372081,1000142143,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,乙1687,,34.20688775,133.6877676,,防火水槽（蓋有）
372081,1000142144,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,甲288-22,,34.19696865,133.6946972,,防火水槽（蓋有）
372081,1000142145,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,甲1073-1,,34.19845066,133.6887395,,防火水槽（蓋有）
372081,1000142146,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,甲1393-1,,34.19376602,133.6850133,,防火水槽（蓋無）;1部は小屋の下。
372081,1000142147,香川県三豊市,防火水そう,0034,香川県,三豊市,三野町吉津,甲1197,,34.19668087,133.6884523,,防火水槽（蓋有）
372081,1000142148,香川県三豊市,プール,0035,香川県,三豊市,山本町大野,416-1,,34.12327375,133.7274025,,プール;大野小学校プール
372081,1000142149,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,2498-3,,34.12885687,133.7197448,,川
372081,1000142150,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,3140-2地先,,34.12399723,133.7158693,,川
372081,1000142151,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,3163-1,,34.12330718,133.7169017,,川
372081,1000142152,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,2874-2地先,,34.12483147,133.7182596,,川
372081,1000142153,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,1021,,34.12592306,133.7249479,,川
372081,1000142154,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,444地先,,34.12461345,133.7261322,,川
372081,1000142155,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,879-7,,34.12669151,133.7291069,,川
372081,1000142156,香川県三豊市,河川・溝等,0035,香川県,三豊市,山本町大野,571-4,,34.12342985,133.7292532,,川
372081,1000142157,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12888713,133.7201204,75,地下式消火栓
372081,1000142158,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.13052723,133.7201238,75,地下式消火栓
372081,1000142159,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12886756,133.721287,75,地下式消火栓
372081,1000142160,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12996862,133.7221662,100,地下式消火栓
372081,1000142161,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12965821,133.7186183,75,地下式消火栓
372081,1000142162,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.13176899,133.7181156,75,地下式消火栓
372081,1000142163,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.13067549,133.7208601,75,地下式消火栓
372081,1000142164,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12909471,133.723414,150,地下式消火栓
372081,1000142165,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12710603,133.7270747,75,地下式消火栓
372081,1000142166,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12719771,133.729918,75,地下式消火栓
372081,1000142167,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12404213,133.7158819,75,地下式消火栓
372081,1000142168,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12409956,133.7145851,75,地下式消火栓
372081,1000142169,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12482736,133.7240681,75,地下式消火栓
372081,1000142170,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12215065,133.7195885,150,地下式消火栓
372081,1000142171,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12609485,133.7202434,75,地下式消火栓
372081,1000142172,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12468019,133.7275794,75,地下式消火栓
372081,1000142173,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.1265384,133.7255162,150,地下式消火栓
372081,1000142174,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12647216,133.727951,75,地下式消火栓
372081,1000142175,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12282091,133.7309124,150,地下式消火栓
372081,1000142176,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12209895,133.7287016,150,地下式消火栓
372081,1000142177,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12267492,133.7271653,75,地下式消火栓
372081,1000142178,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12224534,133.7322481,150,地下式消火栓
372081,1000142179,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12158852,133.734963,150,地下式消火栓
372081,1000142180,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12088576,133.7381765,200,地下式消火栓
372081,1000142181,香川県三豊市,消火栓,0035,香川県,三豊市,山本町大野,,,34.12448375,133.7210937,75,地下式消火栓
372081,1000142182,香川県三豊市,防火水そう,0035,香川県,三豊市,山本町大野,2407,,34.13032995,133.7183492,,防火水槽（蓋有）
372081,1000142183,香川県三豊市,防火水そう,0035,香川県,三豊市,山本町大野,2545,,34.1300582,133.721289,,防火水槽（蓋無）
372081,1000142184,香川県三豊市,防火水そう,0035,香川県,三豊市,山本町大野,3144-3,,34.12297293,133.7153421,,防火水槽（蓋無）
372081,1000142185,香川県三豊市,防火水そう,0035,香川県,三豊市,山本町大野,1019,,34.1258824,133.7251545,,防火水槽（蓋有）
372081,1000142186,香川県三豊市,プール,0036,香川県,三豊市,山本町神田,1254-7,,34.14279344,133.7705721,,プール;神田小学校プール
372081,1000142187,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,1295-1地先,,34.14279906,133.772629,,川
372081,1000142188,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,949-1地先,,34.14953273,133.7724693,,川;水量少ない
372081,1000142189,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,979地先,,34.1531269,133.7729846,,川
372081,1000142190,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,1820-4地先,,34.1367795,133.777504,,川;水量少ない。撮影難
372081,1000142191,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,1689-1地先,,34.13589536,133.7832829,,川
372081,1000142192,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,1527-2地先,,34.14535538,133.7776478,,川
372081,1000142193,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,772-1地先,,34.14976932,133.7816034,,川;水量少ない
372081,1000142194,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,637地先,,34.14645532,133.7801371,,川
372081,1000142195,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,4304-1地先,,34.12796608,133.7511454,,川
372081,1000142196,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,3221-5地先,,34.13100027,133.7579224,,川
372081,1000142197,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,2502-3地先,,34.1349736,133.7661403,,川
372081,1000142198,香川県三豊市,河川・溝等,0036,香川県,三豊市,山本町神田,2054-1地先,,34.14039616,133.7688199,,川
372081,1000142199,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,1096-1,,34.14536331,133.7702662,,池
372081,1000142200,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,1057,,34.14972891,133.7704376,,池;道幅狭い。大型車進入難。
372081,1000142201,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,560,,34.14596748,133.7849696,,池
372081,1000142202,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,276-1,,34.15205249,133.7852226,,池
372081,1000142203,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,1616,,34.14037971,133.7836577,,池
372081,1000142204,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,104,,34.15788701,133.7924812,,池
372081,1000142205,香川県三豊市,濠・池等,0036,香川県,三豊市,山本町神田,85-1,,34.15933767,133.7943108,,池
372081,1000142206,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.15963613,133.794881,100,地下式消火栓;蓋が割れている
372081,1000142207,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.1499709,133.7729398,75,地下式消火栓
372081,1000142208,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.15183513,133.7709193,75,地下式消火栓
372081,1000142209,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14791333,133.7799471,100,地下式消火栓
372081,1000142210,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.15116438,133.7951617,100,地下式消火栓
372081,1000142211,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14924409,133.7916981,75,地下式消火栓
372081,1000142212,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14673564,133.7784545,100,地下式消火栓
372081,1000142213,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14225303,133.7716586,100,地下式消火栓
372081,1000142214,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14333943,133.7732224,150,地下式消火栓
372081,1000142215,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14295466,133.7797912,100,地下式消火栓
372081,1000142216,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.13979381,133.7682287,150,地下式消火栓
372081,1000142217,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.13508044,133.7658682,75,地下式消火栓
372081,1000142218,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.13512593,133.7784424,75,地下式消火栓
372081,1000142219,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.1359979,133.7823079,75,地下式消火栓
372081,1000142220,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.12924502,133.7543524,200,地下式消火栓
372081,1000142221,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.12836361,133.7523537,75,地下式消火栓;チェーンがはずれている
372081,1000142222,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.13207922,133.7673336,75,地下式消火栓
372081,1000142223,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.12431545,133.7453384,200,地下式消火栓
372081,1000142224,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.12565502,133.7476694,150,地下式消火栓
372081,1000142225,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.15002626,133.780899,100,地下式消火栓
372081,1000142226,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.15393755,133.7730727,75,地下式消火栓
372081,1000142227,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.13531557,133.763748,75,地下式消火栓
372081,1000142228,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.15196175,133.7925871,75,地下式消火栓
372081,1000142229,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.14495539,133.7767504,100,地下式消火栓
372081,1000142230,香川県三豊市,消火栓,0036,香川県,三豊市,山本町神田,,,34.12441683,133.746567,75,地下式消火栓
372081,1000142231,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,乙82-4,,34.15113385,133.7953495,,防火水槽（蓋無）
372081,1000142232,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,211-1,,34.15488092,133.7898739,,防火水槽（蓋無）;私有地。道幅狭い。大型車進入難。
372081,1000142233,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,455-2,,34.1489209,133.7917922,,防火水槽（蓋無）
372081,1000142234,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,808-7,,34.1549716,133.7814811,,防火水槽（蓋有）;道幅狭い。大型車進入難。
372081,1000142235,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,760-4,,34.15109227,133.7820732,,防火水槽（蓋無）
372081,1000142236,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,1317-1地先,,34.14388884,133.7730733,,防火水槽（蓋有）
372081,1000142237,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,1240-6,,34.142029,133.7710083,,防火水槽（蓋無）
372081,1000142238,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,1806-1,,34.13529694,133.7782279,,防火水槽（蓋無）
372081,1000142239,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,2355-2地先,,34.13634401,133.7646973,,防火水槽（蓋無）
372081,1000142240,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,2959-1,,34.13496431,133.7627001,,防火水槽（蓋無）
372081,1000142241,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,3070,,34.13219375,133.7582454,,防火水槽（蓋無）;道幅狭い。大型車進入難。
372081,1000142242,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,2785-1,,34.12968314,133.7670355,,防火水槽（蓋無）
372081,1000142243,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,乙509-9,,34.12941516,133.77206,,防火水槽（蓋無）
372081,1000142244,香川県三豊市,防火水そう,0036,香川県,三豊市,山本町神田,3374-1,,34.12431227,133.7600901,,防火水槽（蓋有）
372081,1000142245,香川県三豊市,プール,0037,香川県,三豊市,山本町河内,720-1,,34.1011898,133.7357201,,プール;河内小学校プール
372081,1000142246,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,49-1地先,,34.11164595,133.7332842,,川
372081,1000142247,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,3759-1地先,,34.10950351,133.7341846,,川
372081,1000142248,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,354-2地先,,34.1083398,133.734853,,川
372081,1000142249,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,3099-1地先,,34.10433487,133.7356522,,川
372081,1000142250,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,3052-7地先,,34.10087574,133.7344392,,川
372081,1000142251,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,2828-7地先,,34.09868027,133.7361625,,川
372081,1000142252,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,2405-1地先,,34.09129967,133.74,,川
372081,1000142253,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,1582-4地先,,34.0814733,133.7425631,,川
372081,1000142254,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,2232-1地先,,34.07625165,133.7428279,,川
372081,1000142255,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,2209-1地先,,34.07504379,133.7434303,,川
372081,1000142256,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,1918-3地先,,34.07003128,133.7440904,,川
372081,1000142257,香川県三豊市,河川・溝等,0037,香川県,三豊市,山本町河内,3380-2,,34.10217034,133.7303205,,川;奥池排水路
372081,1000142258,香川県三豊市,濠・池等,0037,香川県,三豊市,山本町河内,3280-1,,34.10651519,133.7315625,,池
372081,1000142259,香川県三豊市,濠・池等,0037,香川県,三豊市,山本町河内,3320-1,,34.10493386,133.7318879,,池
372081,1000142260,香川県三豊市,濠・池等,0037,香川県,三豊市,山本町河内,3434,,34.10466381,133.731376,,池
372081,1000142261,香川県三豊市,濠・池等,0037,香川県,三豊市,山本町河内,296-1,,34.10898419,133.7390984,,池;道幅狭い。大型車進入難。
372081,1000142262,香川県三豊市,濠・池等,0037,香川県,三豊市,山本町河内,1021,,34.09966048,133.7407088,,池
372081,1000142263,香川県三豊市,濠・池等,0037,香川県,三豊市,山本町河内,2040,,34.07322206,133.7430812,,池
372081,1000142264,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.11155235,133.7326274,75,地下式消火栓
372081,1000142265,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.11116479,133.733787,150,地下式消火栓
372081,1000142266,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.10916793,133.7345982,150,地下式消火栓
372081,1000142267,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.10900951,133.762424,150,地下式消火栓
372081,1000142268,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.10053619,133.7346114,100,地下式消火栓
372081,1000142269,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.10431673,133.7359561,100,地下式消火栓
372081,1000142270,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.09935824,133.7357494,100,地下式消火栓
372081,1000142271,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.09981835,133.7371213,75,地下式消火栓
372081,1000142272,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.09773244,133.7365163,100,地下式消火栓
372081,1000142273,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.10734409,133.735521,75,地上式消火栓
372081,1000142274,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.11382378,133.7351256,150,地下式消火栓
372081,1000142275,香川県三豊市,消火栓,0037,香川県,三豊市,山本町河内,,,34.11084441,133.7624751,100,地下式消火栓
372081,1000142276,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,151-1,,34.11053839,133.7369209,,防火水槽（蓋無）
372081,1000142277,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,201-1,,34.11135829,133.7346351,,防火水槽（蓋有）
372081,1000142278,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,257-1地先,,34.10920209,133.735489,,防火水槽（蓋有）
372081,1000142279,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,3755,,34.10965526,133.733321,,防火水槽（蓋有）
372081,1000142280,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,3186-5,,34.10705236,133.7329856,,防火水槽（蓋無）
372081,1000142281,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,173-13,,34.10821891,133.7380466,,防火水槽（蓋有）
372081,1000142282,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,3229-1,,34.1044314,133.7334652,,防火水槽（蓋有）;道幅狭い。大型車進入難。
372081,1000142283,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,776-2,,34.10081226,133.7363424,,防火水槽（蓋無）
372081,1000142284,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,1086-1,,34.09975084,133.7350098,,防火水槽（蓋有）
372081,1000142285,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,2821-1,,34.09835581,133.7356226,,防火水槽（蓋無）
372081,1000142286,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,1272,,34.09501387,133.7382048,,防火水槽（蓋無）
372081,1000142287,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,3421-4,,34.10420586,133.7309397,,防火水槽（蓋有）
372081,1000142288,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,1611-1,,34.0801043,133.7435245,,防火水槽（蓋無）
372081,1000142289,香川県三豊市,防火水そう,0037,香川県,三豊市,山本町河内,1705-1,,34.07761962,133.7435866,,防火水槽（蓋有）
372081,1000142290,香川県三豊市,河川・溝等,0038,香川県,三豊市,山本町財田西,406-5地先,,34.11812393,133.7283293,,川;用水路の上、蓋（コンクリート）道路に。網の蓋が取水口。
372081,1000142291,香川県三豊市,河川・溝等,0038,香川県,三豊市,山本町財田西,469-3,,34.11750589,133.7293339,,川;用水路の上、蓋（コンクリート）道路に。網の蓋が取水口。
372081,1000142292,香川県三豊市,消火栓,0038,香川県,三豊市,山本町財田西,,,34.12130198,133.7210849,150,地下式消火栓
