所管課,全国地方公共団体コード,ID,名称,名称（カナ）,名称（英字）,説明,緯度,経度,座標参照系,座標参照系コード,ゴミ種類,地区名,ゴミ収集日,自治体のページURL,注意事項
環境衛生課,372081,100002100681,仁尾浜,ニオハマ,Niohama,,34.1950611,133.645015,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100682,仁尾浜,ニオハマ,Niohama,,34.1970146,133.645025,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100683,仁尾浜,ニオハマ,Niohama,,34.1987726,133.644322,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100684,仁尾浜,ニオハマ,Niohama,,34.1992838,133.643532,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100685,仁尾浜,ニオハマ,Niohama,,34.1995156,133.641325,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100686,樋ノ口,ヒノクチ,Hinokuchi,,34.1987904,133.648985,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100687,広江,ヒロエ,Hiroe,,34.1762691,133.661194,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100688,古江上,フルエカミ,Huruekami,,34.2110156,133.635576,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100689,古江上,フルエカミ,Huruekami,,34.2099496,133.639004,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100690,風呂の口,フロノクチ,Huronokuchi,,34.2069894,133.640347,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100691,南い西,ミナミイニシ,Minamiinishi,,34.1973644,133.647446,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100692,南い東,ミナミイヒガシ,Minamiihigashi,,34.1975824,133.648143,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100693,南は,ミナミハ,Minamiha,,34.1984691,133.646254,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100694,南ろ,ミナミロ,Minamiro,,34.1990695,133.647965,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100695,南ろ,ミナミロ,Minamiro,,34.1972170,133.649506,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100696,美浜,ミハマ,Mihama,,34.2061224,133.638894,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100697,宮西,ミヤニシ,Miyanishi,,34.1978456,133.651289,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100698,宮西団地,ミヤニシダンチ,Miyanishi apartment complex,,34.1983994,133.651403,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100699,宮の端,ミヤノハシ,Miyanohashi,,34.1977039,133.653929,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100700,宮の端,ミヤノハシ,Miyanohashi,,34.1992326,133.650574,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100701,門前,モンゼン,Monnzenn,,34.2027744,133.650611,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100702,門前,モンゼン,Monnzenn,,34.2029092,133.653419,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100703,門前,モンゼン,Monnzenn,,34.2015309,133.648814,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100704,門前,モンゼン,Monnzenn,,34.2014689,133.648043,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100705,門前,モンゼン,Monnzenn,,34.2007318,133.651857,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100706,矢田,ヤタ,Yata,,34.2026718,133.645904,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100707,山下,ヤマシタ,Yamashita,,34.2014823,133.647857,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100708,レック２,レック２,Rekku２,,34.19313,133.64982,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100709,若浜,ワカハマ,Wakahama,,34.1932270,133.646819,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,仁尾町,毎週月・水・木・金、第３火,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100710,浅津,アサヅ,Asadu,,34.2129737,133.705010,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100711,駅前タウンみの,エキマエタウンミノ,Ekimae town Mino,,34.2056101,133.712896,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100712,円道,エンドウ,Enndou,,34.1950699,133.678812,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100713,大原上・大原下,オオバラカミ・オオバラシモ,Oobarakami・Oobarashimo,,34.2073690,133.677553,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100714,大道,オオミチ,Oomichi,,34.2050389,133.722001,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100715,大屋敷,オオヤシキ,Ooyashiki,,34.2168324,133.719313,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100716,岡崎,オカサキ,Okasaki,,34.2157448,133.706551,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100717,落合,オチアイ,Ochiai,,34.2128458,133.717186,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100718,乙井,オトイ,Otoi,,34.2060214,133.703314,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100719,カーサースクエア,カーサースクエア,Casa Square,,34.2006845,133.697552,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100720,カーサ三野,カーサミノ,Casa Mino,,34.2033079,133.696812,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100721,片山,カタヤマ,Katayama,,34.1943867,133.697313,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100722,上条,カミジョウ,Kamijyou,,34.1939459,133.680467,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100723,上新田,カミシンデン,Kamishinndenn,,34.2054598,133.694225,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100724,上新田東,カミシンデンヒガシ,Kamisinndennhigashi,,34.2051986,133.697801,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100725,上竹田・下竹田,カミタケダ・シモタケダ,Kamitakeda・Shimotakeda,,34.2109998,133.718367,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100726,北村,キタムラ,Kitamura,,34.2037905,133.678580,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100727,国実,クニザネ,Kunizane,,34.2188334,133.716144,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100728,国広,クニヒロ,Kunihiro,,34.2203822,133.714898,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100729,国広,クニヒロ,Kunihiro,,34.2284848,133.713176,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100730,九免明,クメミヨ,Kumemiyo,,34.2145975,133.718663,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100731,グランコート・レトア,グランコート・レトア,Gurannkoto・retoa,,34.1970721,133.710383,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100732,グリーンハイツ三野,グリーンハイツミノ,Green heights Mino,,34.2036219,133.701514,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100733,グリンピア三野,グリンピアミノ,Grinnpia Mino,,34.2048897,133.698047,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100734,グレースコート,グレースコート,Guresu koto,,34.2011535,133.703731,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100735,黒岩,クロイワ,Kuroiwa,,34.2341300,133.700881,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100736,コスモコート,コスモコート,Cosumo koto,,34.2029471,133.700788,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100737,コスモスクエア三野,コスモスクエアミノ,Cosumosukuea Mino,,34.2183236,133.714077,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100738,コスモ団地,コスモダンチ,Kosumo　apartment complex,,34.2145710,133.717658,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100739,小原・下原,コバラ・シモバラ,Kobara・Shimobara,,34.2020662,133.716112,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100740,サンタウン上新田,サンタウンカミシンデン,Suntown Kamishinndenn,,34.2052992,133.694034,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100741,サンブロス香川Ⅰ,サンプロスカガワⅠ,SannpurosukagawaⅠ,,34.1995612,133.689877,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100742,汐木中,シオギナカ,Shioginaka,,34.2093021,133.689958,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100743,汐木西,シオギニシ,Shioginishi,,34.2070118,133.688725,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100744,汐木浜／汐木,シオギハマ／シオギ,Shiogihama／Shiogi,,34.2110079,133.688042,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100745,汐木原,シオギバラ,Shiogibara,,34.2068687,133.682650,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100746,下組,シモグミ,Shimogumi,,34.1995910,133.699471,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100747,下組北,シモグミキタ,Shimogumikita,,34.2010736,133.697364,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100748,下組中,シモグミナカ,Shimoguminaka,,34.1996630,133.698314,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100749,下組南,シモグミミナミ,Shimogumiminami,,34.1965676,133.700426,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100750,下新田,シモシンデン,Shimosinndenn,,34.2088,133.69489,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100751,下新田マンション,シモシンデンマンション,Shimoshinndenn apartment,,34.2110668,133.693919,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100752,砂押,スナオシ,Sunaoshi,,34.2144662,133.716126,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100753,セジュール三野,セジュールミノ,Sejyuru Mino,,34.2082822,133.713061,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100754,大坊,ダイボウ,Daibou,,34.2065210,133.711717,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100755,大門,ダイモン,Daimonn,,34.2219509,133.722158,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100756,田所,タドコロ,Tadokoro,,34.2147702,133.710777,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100757,田中,タナカ,Tanaka,,34.2010380,133.685757,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100758,谷,タニ,Tani,,34.1951774,133.679842,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100759,田ノ尻,タノシリ,Tanoshiri,,34.2050101,133.682768,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100760,津野里,ツノサト,Tsunosato,,34.1999524,133.685657,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100761,津ノ前下,ツノマエシモ,Tsunomaeshimo,,34.1994022,133.689960,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100762,津ノ前中・野政,ツノマエナカ・ノマサ,Tsunomaenaka・Nomasa,,34.1980433,133.690493,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100763,津ノ前西,ツノマエニシ,Tsunomaenishi,,34.1990652,133.687938,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
環境衛生課,372081,100002100764,出井,デイ,Dei,,34.2083590,133.718696,,,可燃;プラ容器;紙製容器;缶類;ペットボトル;びん類;不燃;金属;有害,三野町,毎週月・火・木、第１水・第２水・第３水、第３金、第４金,https://www.city.mitoyo.lg.jp/kakuka/shiminkankyou/eisei/2/1/1499.html,
